customer_id,latent_0,latent_1,latent_2,latent_3
26482,-0.4908157,0.19948804,0.1360623,0.18476932
17133,-0.14687224,-0.21664542,0.22977741,-0.066479065
4000,-0.5229539,0.12762366,0.092952035,0.2172177
14211,0.15689674,-0.1513739,0.17822553,-0.25297427
16094,0.31953734,-0.13956094,0.18811257,0.73310095
11105,0.0201023,-0.3300231,0.23576006,-0.09017109
47634,-0.16338798,0.0047809524,0.25972274,0.049034227
30381,-0.026885653,0.040994223,0.2771656,0.6283864
26264,0.07483753,-0.15046354,0.298506,-0.17646845
32001,0.31702897,-0.1270322,0.2915471,0.35972756
48321,-0.22728574,0.22380368,0.24372202,0.713622
12532,0.06313762,-0.03319087,0.24025597,-0.2296687
43523,0.08440241,-0.2224425,0.2059513,-0.13115071
12938,-0.42375484,0.26277584,0.13742065,0.21346721
2976,0.25497532,-0.24379492,0.31162146,0.32237098
12973,-0.10884451,-0.1001703,0.12555696,-0.10338552
40036,0.1808276,-0.24310935,0.21791571,0.2500708
28690,0.033568084,-0.27031633,0.21869038,-0.15229604
19610,0.16192827,-0.29968786,0.35190082,0.3809267
22586,0.17875868,-0.25448245,0.16329159,-0.17552064
42296,-0.06397876,0.06253323,0.2809135,0.78072244
34193,-0.0075717214,-0.4178386,0.1489883,-0.15693824
39517,-0.48073462,0.17342961,0.1769497,0.27535185
48612,-0.11331764,-0.4849941,-0.1405834,-0.30295354
42813,-0.022439532,-0.2948282,0.27751836,-0.077137604
46829,-0.39154848,0.30940372,0.15404736,0.1541193
40066,0.09099364,-0.2198135,0.23266213,-0.16576126
9704,0.101264015,-0.40696356,0.1418442,-0.1716242
46675,-0.15299247,-0.11131219,0.25666332,0.036978994
48227,-0.2963402,0.1350804,0.17832126,-0.26870343
25738,-0.47472292,0.27374637,0.19680218,0.2593398
38380,-0.40401584,0.25530833,0.20219369,0.23390776
8620,-0.21947731,-0.57558054,-0.4267614,-0.40404227
2184,-0.15579785,0.04816582,0.23680304,0.0084827505
15677,-0.48700023,0.13606407,0.13222782,0.17959128
21961,-0.07778626,-0.26096657,0.24709818,-0.14774653
17214,0.19028975,-0.23388326,0.33473393,0.36354786
4241,0.20225623,-0.21397823,0.20705262,0.26766324
14106,0.027468648,-0.29814345,0.26906922,-0.0740035
49321,0.078948475,-0.2795599,0.29153296,-0.18636948
15096,-0.09267945,-0.087473474,0.23761855,-0.11959399
13274,-0.087466314,-0.033213712,0.25355536,-0.11561767
9716,0.12461226,-0.12693168,0.31703722,0.2660212
5842,-0.17410405,-0.17157565,0.16185082,-0.037268624
26525,-0.08010731,-0.103656486,0.1743038,-0.13566004
16079,-0.3985909,0.066540025,0.13114928,0.102495626
41460,-0.44600722,0.24125531,0.13517733,0.16162223
22000,-0.41162845,0.3279251,0.14465302,0.18379378
30567,0.018424617,-0.26000297,0.29128534,-0.053840145
39659,-0.057122316,-0.1665249,0.18069065,0.70602393
23054,0.142576,-0.26454106,0.16271304,-0.13480061
11545,-0.41835228,0.23451468,0.12790221,0.14612839
29675,0.06344631,-0.24132451,0.22155179,-0.12527476
10467,-0.17209235,0.13222288,0.27079925,0.74888176
8903,0.14606543,-0.22456965,0.27870807,0.32178447
11109,0.013477356,-0.3495806,0.25153786,-0.10836895
26826,-0.41149458,0.28263772,0.1797297,0.2620507
32925,-0.087515175,-0.105985,0.27778012,0.7283391
27448,-0.043987244,-0.31190044,0.2030019,-0.030074636
653,0.016758502,-0.32335243,0.23714389,-0.10927183
35707,-0.21652983,-0.1413337,0.04701023,-0.0665068
33073,-0.42458317,0.058882788,0.0813263,0.06517733
47944,-0.28372225,-0.16886248,0.14691366,-0.23985761
13770,-0.036820624,-0.16989355,0.06634954,0.5995993
11535,0.11303307,-0.038049236,0.24592955,-0.09213975
3437,-0.20078668,-0.06870282,0.17333616,0.6480011
31529,-0.38690406,0.13301179,0.20166239,0.10130633
45899,-0.10177683,-0.08077565,0.23781727,0.7497556
17740,0.18533382,-0.16591266,0.27926296,-0.27232078
32718,0.07718634,-0.21589287,0.27760574,-0.27190003
22094,-0.44511017,-0.024855888,0.16623566,-0.3769072
2642,-0.22687878,-0.43486407,-0.26765347,-0.47787604
23624,0.21313211,-0.23812717,0.24102873,0.2906008
12036,-0.16664894,0.020473832,0.22703178,-0.00779107
25627,-0.05283604,-0.2546148,0.282616,-0.11384347
18272,0.18207291,-0.22360305,0.31353283,0.3589491
42450,-0.06909505,-0.110615626,0.1672644,-0.11145623
10615,0.014106612,-0.091085106,0.26813665,-0.15127838
46673,0.16457382,-0.20594417,0.309234,0.31523138
49950,0.08251521,-0.46175224,0.16202478,-0.16973187
28676,0.13059348,-0.19098508,0.26208854,-0.14079173
16563,0.08601557,-0.21362363,0.24285707,-0.16846727
21519,0.13279743,-0.18697987,0.17703645,-0.24175915
15563,-0.100660235,-0.061422814,0.2572724,-0.06999744
24499,0.08926219,-0.39408547,0.18475543,-0.17020789
2333,-0.34832084,0.19726934,0.18704312,0.136692
45398,-0.11630934,-0.17274764,0.09873301,-0.10555226
11706,0.2634838,-0.20586151,0.2935575,0.3564867
26242,0.36932975,-0.1327151,0.33214098,0.3926346
28816,0.08414061,-0.19189437,0.1398752,-0.059811864
14072,0.030529749,-0.33893275,0.14879398,-0.11121772
29426,0.059307102,-0.24538176,0.22413836,-0.17353694
33530,0.24061556,-0.29035118,0.24314374,0.38716054
21041,-0.19295488,-0.21262936,0.093173996,-0.20202698
1770,-0.07997493,0.028649244,0.23089348,0.63974184
20622,-0.03214055,-0.013470798,0.2124108,0.6539191
49491,-0.2356161,-0.5450945,-0.33504635,-0.40588766
11038,-0.05435487,0.061425734,0.20772502,0.71088606
48739,-0.43903127,0.26583904,0.1284323,0.19363719
14363,0.02776629,-0.17924911,0.2697657,-0.12213398
38129,0.21028282,-0.23850416,0.28476408,0.29503408
47421,-0.38003737,0.18110254,0.116692595,0.09157893
18160,-0.099423334,-0.18703358,0.13922748,-0.1066236
16302,-0.12572324,-0.4754249,-0.30271748,-0.32839262
29563,-0.17611894,-0.029424008,0.27919886,0.6709567
29808,-0.40679505,0.13265659,0.21613252,0.1652873
18932,0.04807423,-0.25279206,0.12668453,-0.1978385
29058,-0.007607805,-0.2650361,0.30335665,-0.10298753
19317,0.19063304,-0.30368656,0.16802587,0.20082045
29650,-0.01111823,-0.32992953,0.2859953,-0.094607
25670,-0.0949937,-0.0861205,0.20651452,-0.06254962
18239,-0.071411304,0.030913055,0.25674763,0.5833762
32427,0.12302537,-0.2541265,0.30135804,0.30325657
39927,-0.44294956,0.29199663,0.19342129,0.1704945
14862,-0.12087901,-0.20568928,0.1337092,-0.03292083
39039,-0.039726123,-0.04949014,0.22965293,0.6567375
35303,0.19090946,-0.27762657,0.17034782,-0.14369483
46523,0.36542663,-0.11160061,0.29643646,0.80685925
36947,-0.5165541,0.14326419,0.075753994,0.20701072
29500,-0.15279196,0.07100879,0.21800214,0.06302485
41733,0.15329719,-0.18612489,0.284612,-0.29186872
16961,-0.43922967,-0.0075795124,0.056239404,0.10331459
8128,-0.06057709,-0.28161767,0.2981335,-0.06416219
34718,-0.08414487,-0.3403905,0.17086121,-0.13119473
27223,-0.21949735,-0.12663421,0.005929869,-0.09660828
36982,-0.49211296,0.13365655,0.121691644,0.17500609
40151,-0.22554603,-0.50973266,-0.22587384,-0.26798597
40853,-0.02133927,-0.24147971,0.27813163,-0.09662605
30569,-0.46676072,0.030889675,0.15213765,0.110523626
25402,-0.37381816,0.21807688,0.12461335,0.24925414
23722,0.30296522,-0.138852,0.29410294,0.3657732
1906,-0.034324188,0.01787024,0.20499474,-0.049634747
27371,0.27757066,-0.16344564,0.30046517,0.29138747
21447,-0.47907826,0.21694769,0.14413157,0.19824004
28733,-0.46880537,0.057723254,0.15580049,0.13661921
46107,-0.49277982,0.22722693,0.14598529,0.18920888
20955,-0.20388582,-0.0027465709,0.19636777,0.019310819
5265,-0.04639766,-0.32415357,0.20070745,-0.052130103
16576,0.06538203,-0.19540441,0.18868731,0.2674966
22556,0.071484506,-0.12316117,0.27610326,-0.1049223
1765,-0.15970919,-0.09440735,0.22178122,-0.11757391
31735,-0.49010965,0.114149034,0.08766345,0.1727319
11705,0.31054452,-0.12240357,0.33933714,0.3632859
17034,-0.45920622,0.19172668,0.08183226,0.18570511
23469,0.040805917,-0.2670116,0.2203802,-0.09704613
17619,-0.42795444,0.17142183,0.09408194,0.19404553
41477,0.1287356,-0.24136575,0.1722461,-0.3797654
38961,-0.44069326,0.12930503,0.0865669,0.070818864
24682,-0.1380864,-0.029289365,0.17432676,-0.086013585
10417,-0.040816933,-0.27676594,0.22554584,-0.08118875
17116,-0.15058611,-0.19016078,0.115744725,-0.03305322
3009,-0.07379628,-0.023409536,0.22625111,-0.0692784
25489,0.07289954,-0.11472749,0.20853429,-0.23648149
40507,0.3119275,-0.11330368,0.31639338,0.34013137
31013,0.10480378,-0.24787985,0.14538883,-0.16701128
2802,0.120910645,-0.25446022,0.33245894,0.30608758
27932,-0.082930066,-0.016314618,0.18853508,-0.12753847
7219,0.13898885,-0.25949606,0.24930845,0.30261195
45925,-0.12970412,-0.05818166,0.22494665,-0.10053944
18355,-0.13924782,-0.15511325,0.17854924,-0.088198006
48784,0.022238525,-0.35282952,0.208997,-0.15828095
5258,0.04836039,-0.07115208,0.17225134,-0.12703098
40999,0.052699216,-0.29987645,0.13312733,-0.057287905
37336,-0.11503029,-0.09736841,0.23184505,0.693877
44957,-0.49605468,0.22431424,0.16569623,0.1981594
13196,0.10491973,-0.24844438,0.16231228,-0.071638554
3597,-0.068687044,-0.25111032,0.27288875,-0.04870171
19845,-0.56295377,0.1036476,0.0763472,0.21066076
21922,-0.08948278,-0.061325036,0.19666357,-0.12011966
42987,-0.08569911,-0.1619826,0.23294374,-0.04703326
27913,-0.14004332,-0.2226298,0.10323112,-0.13146329
5629,-0.232972,0.09237651,0.21171448,0.76177883
6556,-0.0023901872,-0.3175004,0.17576002,-0.08516812
48578,-0.38567337,0.08989712,0.08991724,0.12567559
41248,-0.3831543,0.18084043,0.15044807,0.10924404
37763,-0.4345968,0.05674762,0.03347439,0.18540414
19060,-0.04969023,-0.067851774,0.22440171,-0.057630558
29900,-0.094171785,-0.10262738,0.1886977,-0.10764754
3365,-0.08328675,-0.016814288,0.2608574,0.71945226
13677,0.28053337,-0.08337705,0.3026675,0.28147948
22459,0.06439288,-0.35974154,0.17065842,-0.13008042
41652,-0.19108327,-0.07561874,0.15388887,-0.104666084
23794,-0.124170996,-0.16023533,0.20064561,0.025478292
45122,-0.55909854,0.09648472,0.09466741,0.17802131
35078,-0.39405522,0.20864394,0.07754454,0.1157791
31093,-0.11540373,-0.14087212,0.1667262,-0.08630445
196,0.12479381,-0.33262962,0.14989376,-0.17293005
19589,0.10545217,-0.11608724,0.2432828,-0.094096445
37293,-0.16879135,-0.0452322,0.21608137,-0.009521009
42150,0.12007028,-0.2019745,0.28434092,-0.23350851
3060,0.16516396,-0.25212723,0.25935465,0.32169586
40065,-0.13609232,-0.16044031,0.17055458,-0.07364642
6738,-0.1859684,-0.15053739,0.15032959,-0.07665886
1321,0.013822902,-0.30702457,0.2483428,-0.1118478
10883,0.26992273,-0.113629885,0.32509544,0.3037811
12636,0.058360975,-0.18572687,0.16788283,-0.28960946
31349,0.122263975,-0.2270391,0.13102382,0.2288525
26593,-0.45593846,0.17989953,0.08742294,0.14597301
47873,0.077269144,-0.36050606,0.16838475,-0.14124757
4008,-0.13673809,-0.074327596,0.18510173,-0.08371136
15417,-0.14631632,-0.06997274,0.2534586,-0.06957502
14507,-0.061161827,-0.08093117,0.26711202,-0.14287269
13512,0.23694727,-0.05684678,0.30424315,0.25698638
992,0.28482056,-0.11840341,0.33870965,0.30529588
1334,0.1512506,-0.14151761,0.2386823,-0.31871808
33830,0.22260377,-0.13721354,0.23907842,0.18394782
6910,-0.21817675,0.017822146,0.1347128,-0.020793553
25120,0.33319095,-0.17112024,0.17116632,0.2715923
5885,-0.43743652,0.19682309,0.17695303,0.11429829
16285,0.17982091,-0.26413012,0.255782,0.30528668
38204,-0.15918545,-0.021374268,0.17305681,0.58684814
48715,-0.006464185,-0.24507357,0.2965825,-0.08703153
6986,-0.056412,0.042015124,0.27435735,0.74860454
39216,-0.10260469,-0.20952399,0.13424098,-0.13868164
7197,-0.10790082,-0.27958518,0.21739632,-0.08792824
13666,0.11547124,-0.19594942,0.28085068,-0.2288638
8207,-0.5528755,0.14977083,0.18391463,0.18405727
38621,-0.45854867,0.13928032,0.17553897,0.21931762
14615,0.1203227,-0.20186359,0.2144075,-0.25017026
32855,0.30270293,-0.14333345,0.20124798,0.3387427
10882,0.22069784,-0.3032891,0.34090742,0.42698473
26724,-0.103778094,-0.09472153,0.22651452,-0.052730888
32310,0.010665732,-0.343785,0.1519566,-0.08857938
7878,0.1346258,-0.21388316,0.16405183,-0.030163066
19160,0.00838936,-0.40602976,0.15306632,-0.025529625
21478,0.14357246,-0.2114547,0.21601057,-0.28401554
16828,-0.42197466,-0.13229072,0.15172416,-0.12027062
28422,-0.12735246,-0.12670188,0.14189237,-0.104533084
25935,-0.30072463,-0.010631681,0.21937789,-0.28309307
5731,-0.13292904,-0.13349535,0.23643385,-0.098703295
29910,0.19439319,-0.27498612,0.21726064,0.24281268
6179,-0.14861281,-0.047689658,0.22030912,-0.09328983
21805,0.15322863,-0.13686232,0.1912542,-0.20431206
22674,-0.29140118,-0.14420502,0.15875497,-0.3767278
11952,-0.11138089,-0.11255914,0.18386124,-0.078544654
13112,-0.013546458,-0.31746978,0.26326746,-0.13488278
29735,-0.006111968,-0.32470164,0.13735005,-0.028538408
23227,0.09397176,-0.2794278,0.16594103,-0.09789086
34772,0.007878234,-0.2667682,0.15784824,-0.10362605
31802,-0.10064788,-0.03433017,0.16814508,-0.08993697
19065,-0.15288514,-0.05084522,0.2406348,-0.09098593
36782,-0.48575127,0.23324704,0.16061802,0.2055244
46311,0.035666812,-0.07944556,0.18608774,-0.17931688
43033,-0.15735018,-0.11616044,0.18004444,-0.031894952
19978,0.24964571,-0.18093258,0.33061305,0.3510788
28083,-0.18656065,0.015295089,0.23403893,-0.06705256
42981,0.042276327,-0.35193086,0.20740862,-0.1658424
49087,-0.070408575,0.046231337,0.22872648,-0.13556525
23843,-0.18013813,-0.03179957,0.23137206,-0.025418682
16041,-0.18547687,-0.14770249,0.15388933,-0.07314338
30779,0.12253054,-0.17478833,0.19562678,-0.2956767
35321,-0.12930585,-0.040702373,0.25553504,-0.09169939
32835,-0.14271873,0.03246925,0.23187055,-0.052497763
46540,0.24968792,-0.19890311,0.31697747,0.31184608
3448,0.21789525,-0.27132404,0.22903015,0.3613064
28276,-0.03822841,-0.058816906,0.1238212,-0.15223871
4013,0.19399936,-0.22440383,0.22729623,0.25344068
5672,0.10743471,-0.12143753,0.23378384,-0.16484691
3129,-0.20816806,-0.5099138,-0.3147714,-0.40354994
37182,0.12270121,-0.20685947,0.18582834,-0.22569364
13257,0.38186657,-0.15302645,0.21808577,0.36623988
12373,-0.008532677,-0.32667246,0.23447035,-0.09031856
27791,0.28916544,-0.17679584,0.3509073,0.351973
49239,-0.4202513,0.032123003,0.1536919,-0.077590875
7420,-0.577974,0.2126854,0.06506462,0.24148299
20544,-0.11963902,-0.011444172,0.18713269,0.6742088
32538,-0.07817481,-0.2879202,0.220315,-0.1298052
23139,-0.16999991,-0.53075874,-0.24552213,-0.36579275
32097,0.034251336,-0.10002157,0.24727792,-0.06119927
15378,-0.106343925,-0.13818952,0.12637454,-0.021265903
38647,-0.106542595,-0.118872866,0.06482043,-0.1390802
12045,-0.08921365,-0.100831315,0.19156313,-0.06566686
28238,-0.13351493,-0.06366349,0.23802273,-0.041555155
5420,0.3066041,-0.07681657,0.3277957,0.2921102
8526,-0.5162345,0.20242296,0.16253045,0.20124713
5573,0.012287815,-0.32396358,0.31031325,-0.11031015
34266,0.03661463,-0.33424833,0.13519311,-0.095064774
23032,-0.40448818,0.23081478,0.16730665,0.21073462
14475,-0.06001984,-0.30072778,0.22794847,-0.0087946765
32232,-0.08283566,-0.08997739,0.040213127,-0.09930562
27764,-0.05602627,-0.26849774,0.22213316,-0.06616532
11521,-0.06974119,-0.11802463,0.19421625,-0.10832235
24457,0.015710609,-0.32192793,0.11110283,-0.17324747
3102,0.14614064,-0.22589998,0.121047564,-0.32335407
13711,-0.10207153,-0.056862295,0.1721565,-0.07186308
7285,-0.4361578,0.32886747,0.16323279,0.18786997
28575,-0.5711648,0.12739137,0.1727284,0.22968237
17028,-0.085302755,-0.02214222,0.25495142,-0.06834978
11365,0.07790527,-0.31583652,0.15238526,-0.18113528
4758,-0.1389286,-0.080567345,0.24726029,-0.089012034
49255,0.11364989,-0.35133445,0.13290282,-0.18084441
49107,0.31961673,-0.20818174,0.29593527,0.34182018
233,0.09150058,-0.10601425,0.19274102,-0.13574708
1816,0.1723484,-0.27288347,0.24567313,0.2840634
45252,-0.08827378,-0.059760064,0.27254802,0.8255052
41502,-0.4773941,0.1698681,0.17965095,0.19411005
2276,0.10462231,-0.24643596,0.18709095,-0.14490233
33299,-0.078216285,-0.11853955,0.23969647,-0.06757515
11307,0.09580406,-0.27303746,0.13222684,-0.04519135
1704,0.25746658,-0.23356417,0.35139063,0.42747545
444,0.0023339977,-0.37250128,0.1994315,-0.16062048
2955,-0.16109432,-0.5378432,-0.2098489,-0.43389767
21058,-0.4962848,0.20488818,0.06371158,0.21949795
13673,-0.39286298,0.2236196,0.15618043,0.13950402
29130,0.09528229,-0.20917566,0.29758525,0.3490693
32039,-0.17077537,-0.095050216,0.16797356,-0.39295268
37064,-0.16430232,-0.09047054,0.18740585,-0.08076777
41561,-0.08377375,-0.05279769,0.2470169,0.64965427
20896,0.15838888,-0.21571788,0.16502762,-0.23069352
10685,-0.026598988,-0.03911568,0.2682259,0.6562472
48361,-0.4805332,0.33205733,0.18483807,0.22688723
31669,-0.08932748,-0.048731975,0.26279172,-0.10061835
6567,0.031182991,-0.31735584,0.23334396,-0.14683427
2045,0.0011393087,-0.26529646,0.1763353,-0.08945198
18778,-0.51221293,0.19604541,0.12721221,0.18274139
34462,-0.093494214,-0.10587138,0.22839026,-0.03886836
1869,0.18538585,-0.21526517,0.25054747,0.3070345
26458,0.23285419,-0.18652974,0.3316514,0.35785887
48389,-0.07818922,-0.0113109285,0.2506867,0.6790799
46861,-0.31828398,-0.53175455,-0.2508935,-0.5235304
16376,0.098368146,-0.14445914,0.24571961,-0.17758068
5341,-0.25517315,-0.38768047,-0.2592353,-0.064965
5158,-0.1314182,-0.10260845,0.08941969,-0.09694483
24652,-0.14375405,-0.10094978,0.22217688,0.0152365165
8058,-0.1163559,-0.48221603,-0.16938813,-0.25879788
28737,0.042215988,-0.276494,0.20791322,-0.13495997
38631,-0.4461947,0.190517,0.07697638,0.15451166
44667,0.15565428,-0.23958568,0.26799324,0.32263747
18556,0.24437186,-0.11229136,0.2725325,0.34096307
29778,-0.21453953,-0.025252637,0.24074887,-0.011693741
44895,-0.10706375,-0.09551694,0.19283545,-0.10390906
1052,-0.18288541,-0.121993236,0.15932372,0.5230928
48372,-0.40718508,0.28968525,0.06933391,0.16705948
46947,-0.5754536,0.11019962,0.09264123,0.26625836
35413,-0.46325463,0.19305864,0.13906658,0.16209914
7714,0.119646564,-0.2583585,0.17573693,-0.23924446
19996,-0.0087187495,-0.3030138,0.20629574,-0.116015084
46188,-0.31727085,-0.55776495,-0.28651083,-0.41794902
47836,0.031623077,-0.26803228,0.30377588,-0.08816759
7779,-0.102265246,-0.41702682,-0.28895935,-0.08331429
18007,-0.079338074,-0.06538438,0.25647455,-0.12765718
43347,-0.39389843,0.14094667,0.009794904,0.081657864
38763,-0.09059305,-0.13451086,0.1749598,-0.10495689
28210,-0.040582586,-0.23369741,0.22801307,-0.08946044
49187,0.05964458,-0.2561949,0.30928487,-0.12022725
47222,0.033325423,-0.30459368,0.23159264,-0.1538112
25674,0.05200464,-0.20635295,0.27668858,-0.106533974
46221,-0.0371633,-0.19116892,0.19523682,0.6872127
14883,-0.16110289,-0.07541769,0.19131857,-0.103820264
6377,-0.22063687,-0.02005003,0.14286074,-0.22761427
48782,-0.15428022,-0.0037949868,0.24288625,-0.084670536
21086,-0.12258659,-0.07394592,0.10687795,-0.09273011
49117,-0.0073140995,-0.2626882,0.27091736,-0.1275093
24590,0.00035111047,-0.29838064,0.1833892,-0.08209216
30222,-0.41378722,0.14938596,0.2037456,0.1425236
7649,0.090736605,-0.20719282,0.22106673,-0.20890443
27306,-0.09759968,-0.13304944,0.07963959,-0.08960863
39482,0.30478096,-0.10378828,0.30601278,0.27766845
26560,0.24227856,-0.21520104,0.24621783,0.30087456
47427,-0.13216005,-0.163644,0.21334584,-0.093171544
44749,-0.4774093,0.058506127,0.123095095,0.15265189
25229,-0.13590638,-0.15017503,0.25180587,-0.07012891
22689,-0.20147373,-0.12317533,0.21213344,-0.24457803
16578,-0.033207446,-0.6182773,-0.3696625,-0.27036718
43546,0.015241223,-0.35076988,0.17304657,-0.11609917
3943,-0.11137002,-0.1515615,0.2233832,-0.09065441
47620,-0.042210776,-0.07178543,0.15178227,-0.14607441
15087,-0.41875172,0.21541806,0.16344851,0.10579188
8712,-0.0855456,-0.06019889,0.14106195,-0.083877735
32564,-0.42227155,0.2654067,0.18204574,0.158522
6299,0.14599624,-0.25817364,0.24912432,0.27088246
35410,-0.14886568,-0.08494273,0.20656939,0.010540437
2529,0.12344749,-0.23668943,0.17308402,-0.29389927
29478,-0.4435233,0.02484111,0.041355066,0.105332814
22417,-0.24608868,-0.59542173,-0.32009283,-0.3489876
25468,0.053611048,-0.18821727,0.16629803,-0.24833381
35427,-0.017755058,0.004946463,0.29708266,0.7300156
9459,0.02299379,-0.20059673,0.3025044,-0.052963313
43887,-0.34555188,0.16823113,0.1981649,0.12146689
4390,0.033905,-0.33092278,0.2905846,-0.10966177
21270,-0.15073597,-0.08669657,0.23048969,0.5431135
24229,-0.45832962,0.18269522,0.08993355,0.22695415
42949,0.13309701,-0.12484374,0.21066089,-0.18487923
49160,-0.106117815,0.01189372,0.26361367,0.6002114
23836,0.094662175,-0.16758333,0.29915237,-0.20383357
9817,0.29212564,-0.15483767,0.17661482,0.30124843
23080,0.38868994,-0.08802586,0.2675077,0.68707937
24127,-0.016136814,-0.36786956,0.21567026,-0.075853035
846,-0.11775088,-0.006445784,0.21265765,-0.109645054
41379,-0.4240078,0.09348127,0.06899216,0.13169894
40821,0.08369605,-0.13117652,0.18087767,-0.12073556
35064,-0.09423361,-0.110087305,0.16139959,0.69542897
31509,-0.54314,0.10394698,0.07303924,0.23165448
26886,-0.49762258,0.15376121,0.12102176,0.23497605
11548,0.122535706,-0.19472924,0.23717314,-0.13746355
32907,-0.08100405,-0.12473741,0.25709486,0.7212911
48759,-0.010259856,-0.28569204,0.3016053,-0.08953094
9957,-0.46324316,0.122327,0.1498282,0.19848688
36257,-0.27871338,-0.070660785,0.23713082,-0.04560591
47904,-0.2259931,-0.014020114,0.2618121,0.6913256
16407,0.05237837,-0.35621595,0.22199164,-0.16084112
47712,-0.098215096,-0.19585414,0.03014257,-0.07005185
27802,-0.44358367,0.27860218,0.1972289,0.30340436
47208,-0.4427024,0.2585995,0.12226069,0.16247308
6358,-0.22148708,-0.00077866367,0.15431447,-0.07807566
37178,-0.05025952,-0.098070994,0.08014264,-0.06578694
12538,0.10006634,-0.12477369,0.23480754,-0.29149327
9217,0.10037883,-0.18271165,0.2361765,-0.1339739
11878,-0.06331676,-0.019067347,0.2906582,0.68282753
6737,-0.08549648,-0.017315278,0.26763785,-0.073670186
28730,-0.20975862,-0.10527635,0.20062612,-0.009896
245,0.37918964,-0.046783607,0.26577264,0.6807589
10481,-0.31783134,-0.16162834,0.18071337,-0.30380574
39803,-0.121382855,-0.057638463,0.21714689,-0.011798244
44132,-0.061001826,-0.04657644,0.22306064,0.57462287
10067,-0.36841598,-0.11825275,0.12720692,-0.22313014
24691,-0.14133598,0.004212939,0.27198014,0.39755437
588,-0.07790063,-0.10165165,0.2530256,-0.061093878
46490,-0.2517184,-0.30124283,-0.20126395,-0.0990586
47297,0.10037169,-0.20657323,0.18311842,-0.20533024
9279,0.021561682,-0.121252395,0.27010718,-0.23911606
42421,0.11899074,-0.24537948,0.20802379,-0.2831743
40806,0.036948502,-0.27081648,0.24866554,-0.12595235
37845,-0.48762563,0.12814303,0.13233271,0.15123053
22198,-0.019418227,-0.320285,0.1694009,-0.12800081
18616,0.1694497,-0.25744218,0.22812329,0.30766493
46321,-0.17748195,-0.13404797,0.18315016,0.040777713
8877,-0.10535214,-0.0063362345,0.21636555,-0.038181454
7274,-0.24840711,-0.53812104,-0.24956287,-0.51067823
13066,-0.12344092,-0.080818705,0.23131716,-0.09307287
574,-0.48547837,0.09615803,0.16090621,0.13720499
5111,-0.15762874,-0.16925743,0.014532954,-0.14235999
37298,-0.08713091,-0.08528722,0.2294057,0.62012744
22483,-0.19619639,-0.15962675,0.041420944,-0.06785252
24898,0.101505816,-0.09360496,0.23128878,-0.12078653
25274,-0.15966146,-0.054850385,0.24805574,0.6773981
20653,-0.049708456,-0.06416584,0.1499266,-0.11712754
17736,-0.058585696,0.10729844,0.2859835,0.7458545
30152,-0.05724355,-0.051825903,0.21087526,-0.116245896
620,0.11417887,-0.22633934,0.26361585,0.27084985
20421,-0.12095291,-0.06019113,0.137084,-0.088807434
21221,0.08567926,-0.15315047,0.21352658,-0.29083216
49285,-0.15107198,-0.112790056,0.12060572,-0.057783738
22357,0.250602,-0.24555668,0.23153497,0.32036135
46895,0.15842356,-0.31352514,0.21037644,0.28791195
2029,-0.07043482,-0.29409775,0.2714555,-0.105081454
18270,0.2617161,-0.17277598,0.341817,0.3821766
42554,-0.074248254,-0.24320048,0.18197088,-0.075094424
43726,-0.14025794,-0.19313993,0.1370076,-0.08427599
41034,-0.07564476,-0.104905605,0.15869762,-0.05056836
3515,0.1346472,-0.15757947,0.096243896,-0.20412402
23114,-0.48527032,0.18028662,0.11489838,0.1683615
4182,0.14887929,-0.20158353,0.2501129,-0.30414656
12756,-0.10028398,-0.12418426,0.20212027,0.6846066
33291,-0.19101553,-0.4854729,-0.28076372,-0.43032753
17235,0.058964595,-0.24185598,0.14266114,-0.32570148
830,-0.0952934,-0.17098992,0.10845487,-0.14512771
12002,0.2231599,-0.089346685,0.25720063,0.3097565
44139,0.13624766,-0.30810133,0.14679916,-0.18137598
1620,-0.327683,0.21231233,0.16688067,0.09443546
26887,-0.19761485,-0.5472273,-0.24757205,-0.61669147
11858,0.02953507,0.04556498,0.24661256,0.659127
14162,0.3893858,0.0151619045,0.32440135,0.78531694
14905,-0.42467374,0.21520604,0.1816611,0.13500734
11632,-0.49348116,0.15175937,0.13400137,0.14471067
6703,-0.13475308,-0.22497518,0.15315329,-0.050401405
11748,0.39694083,-0.08325746,0.27553943,0.7802268
8937,0.015068776,-0.18933128,0.17029159,-0.14546384
24893,0.08342569,-0.23408136,0.18362297,-0.26362854
26997,-0.48928893,0.19152151,0.18945701,0.22333492
255,-0.33954814,-0.16334115,0.19472179,-0.103066795
47751,0.2810983,-0.17063887,0.28761297,0.38376996
30917,0.12016484,-0.0772761,0.23691037,-0.21415783
2440,-0.0821718,-0.038694356,0.22751547,-0.041463602
23954,-0.23342583,-0.022857053,0.20716575,-0.21169916
49743,-0.13340382,-0.10185793,0.2873622,0.74375546
3022,-0.409174,0.1886265,0.109689526,0.13161014
45617,-0.006847224,-0.23677862,0.23745039,-0.094369546
1852,-0.05897695,-0.2789811,0.19934921,-0.03926356
21848,-0.28299078,-0.44569537,-0.25242153,-0.49677718
43266,-0.2353139,-0.4558226,-0.23977551,-0.4539096
26370,-0.52826,0.20522517,0.15988328,0.24502775
